unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount
1608076800000,2020-12-16 00:00:00,BNB/USDT,29.50590000,30.61400000,29.02650000,30.55770000,2161816.84200000,64494864.37940640,231879
1607990400000,2020-12-15 00:00:00,BNB/USDT,30.03380000,30.37900000,29.30690000,29.50530000,1624791.81400000,48398355.22352070,176586
1607904000000,2020-12-14 00:00:00,BNB/USDT,29.15990000,30.18840000,28.66690000,30.03380000,2028334.08800000,59668479.18106390,200800
1607817600000,2020-12-13 00:00:00,BNB/USDT,28.16030000,29.26280000,28.00000000,29.15710000,1639495.81600000,47146012.39019600,137327
1607731200000,2020-12-12 00:00:00,BNB/USDT,27.34900000,28.23000000,27.25420000,28.16030000,1293965.51800000,36058480.58729060,112495
1607644800000,2020-12-11 00:00:00,BNB/USDT,27.69500000,27.77000000,26.72730000,27.34190000,1244803.11200000,33839924.15427740,144598
1607558400000,2020-12-10 00:00:00,BNB/USDT,28.14400000,28.29970000,27.39000000,27.69260000,1344683.62700000,37402211.10355690,118644
1607472000000,2020-12-09 00:00:00,BNB/USDT,27.67050000,28.38530000,26.92440000,28.14520000,1635344.18100000,45454697.53868960,182482
1607385600000,2020-12-08 00:00:00,BNB/USDT,29.37050000,29.49980000,27.45000000,27.67050000,1844102.05600000,52562094.30219410,217658
1607299200000,2020-12-07 00:00:00,BNB/USDT,29.49120000,29.66850000,29.06000000,29.37000000,1219543.16600000,35795857.65738330,114943
1607212800000,2020-12-06 00:00:00,BNB/USDT,29.72960000,30.18190000,29.01240000,29.50260000,1330813.89900000,39419545.06895890,133765
1607126400000,2020-12-05 00:00:00,BNB/USDT,29.03150000,30.05880000,28.65880000,29.72800000,1836870.14700000,53893876.36259830,177713
1607040000000,2020-12-04 00:00:00,BNB/USDT,30.70990000,31.13710000,28.70510000,29.02310000,2064574.44500000,61840679.76468270,216245
1606953600000,2020-12-03 00:00:00,BNB/USDT,30.27240000,30.79300000,29.85680000,30.70650000,1924462.46600000,58447530.68081090,152875
1606867200000,2020-12-02 00:00:00,BNB/USDT,30.20030000,30.99930000,29.53060000,30.28750000,2360296.30800000,71525356.85070400,191861
1606780800000,2020-12-01 00:00:00,BNB/USDT,31.49350000,31.88750000,29.17000000,30.19960000,3139022.08300000,96681205.62147270,311551
1606694400000,2020-11-30 00:00:00,BNB/USDT,30.10030000,31.59990000,29.72300000,31.49350000,2978036.22900000,91534747.05538100,242039
1606608000000,2020-11-29 00:00:00,BNB/USDT,29.15520000,30.45000000,28.85440000,30.10450000,2857702.30100000,84748920.17255580,176612
1606521600000,2020-11-28 00:00:00,BNB/USDT,28.46060000,29.61750000,27.90000000,29.17660000,2636652.59400000,76333840.08529290,199459
1606435200000,2020-11-27 00:00:00,BNB/USDT,28.23540000,28.71750000,27.20420000,28.46060000,2317359.79500000,65177587.38426980,241590
1606348800000,2020-11-26 00:00:00,BNB/USDT,31.29500000,31.77080000,26.35000000,28.23560000,6241853.01300000,179684915.43192230,579228
1606262400000,2020-11-25 00:00:00,BNB/USDT,33.94510000,35.43380000,30.43900000,31.29530000,4589237.08200000,152462923.24551840,416580
1606176000000,2020-11-24 00:00:00,BNB/USDT,30.99940000,35.14000000,30.79340000,33.94070000,7296367.36900000,240609850.82516350,572451
1606089600000,2020-11-23 00:00:00,BNB/USDT,30.02910000,31.10000000,29.78600000,30.99500000,2920522.88700000,88971207.32907050,302496
1606003200000,2020-11-22 00:00:00,BNB/USDT,30.51680000,31.12000000,29.00000000,30.02260000,2842370.78300000,85423529.80392150,299851
1605916800000,2020-11-21 00:00:00,BNB/USDT,28.97220000,30.80000000,28.29550000,30.51610000,3160335.47200000,93653968.66348360,297019
1605830400000,2020-11-20 00:00:00,BNB/USDT,28.12660000,29.35160000,28.05980000,28.97150000,2491336.07900000,71408453.45875460,213320
1605744000000,2020-11-19 00:00:00,BNB/USDT,28.10490000,28.36660000,27.61830000,28.13870000,2011350.33700000,56444452.22790350,162787
1605657600000,2020-11-18 00:00:00,BNB/USDT,28.55520000,28.83800000,27.50000000,28.09310000,2220839.93100000,62538448.46860020,247361
1605571200000,2020-11-17 00:00:00,BNB/USDT,27.95880000,28.80000000,27.92620000,28.55520000,2243647.20500000,63861426.39007470,207380
1605484800000,2020-11-16 00:00:00,BNB/USDT,27.68220000,28.22020000,27.44610000,27.94510000,1685368.83500000,46962028.74538760,172529
1605398400000,2020-11-15 00:00:00,BNB/USDT,27.93590000,28.23320000,27.07000000,27.67860000,1442022.54800000,40116215.60901730,146356
1605312000000,2020-11-14 00:00:00,BNB/USDT,28.19740000,28.19740000,27.36840000,27.93110000,1503467.49900000,41716295.00420330,132361
1605225600000,2020-11-13 00:00:00,BNB/USDT,27.70190000,28.51980000,27.52840000,28.19740000,1934234.55600000,54174977.56430550,172193
1605139200000,2020-11-12 00:00:00,BNB/USDT,28.00570000,28.15990000,27.30280000,27.68740000,1661489.28600000,46197453.38885550,123738
1605052800000,2020-11-11 00:00:00,BNB/USDT,28.21830000,28.59990000,27.79660000,28.01600000,1974074.31000000,55629780.26008140,135668
1604966400000,2020-11-10 00:00:00,BNB/USDT,28.08360000,28.48800000,27.61140000,28.21880000,2172598.76900000,61108713.32456620,155588
1604880000000,2020-11-09 00:00:00,BNB/USDT,28.41010000,28.96910000,27.34610000,28.09410000,2148267.46600000,60645138.32469360,186163
1604793600000,2020-11-08 00:00:00,BNB/USDT,27.76280000,28.69430000,27.44900000,28.41010000,2298549.45500000,64871413.82501860,142614
1604707200000,2020-11-07 00:00:00,BNB/USDT,29.03910000,29.89900000,26.85000000,27.76510000,3091788.82400000,88745055.80820750,259798
1604620800000,2020-11-06 00:00:00,BNB/USDT,27.68600000,29.46920000,27.66680000,29.04350000,2741813.96900000,78788712.44141320,215395
1604534400000,2020-11-05 00:00:00,BNB/USDT,26.96070000,27.89470000,26.66010000,27.68750000,2396900.82200000,65625192.28189150,172414
1604448000000,2020-11-04 00:00:00,BNB/USDT,26.87220000,26.97000000,25.90000000,26.96000000,2039985.34000000,54040159.97019830,150959
1604361600000,2020-11-03 00:00:00,BNB/USDT,27.79840000,27.79840000,25.74990000,26.86380000,2591560.85500000,69103680.17142200,173479
1604275200000,2020-11-02 00:00:00,BNB/USDT,28.54850000,29.30790000,27.77820000,27.79830000,2123599.05200000,60737427.18014970,134858
1604188800000,2020-11-01 00:00:00,BNB/USDT,28.50580000,28.67900000,28.00000000,28.53180000,1916131.68100000,54186354.18994470,91856
1604102400000,2020-10-31 00:00:00,BNB/USDT,28.49690000,28.88800000,28.11320000,28.50580000,1986140.31400000,56676023.16222220,118556
1604016000000,2020-10-30 00:00:00,BNB/USDT,29.86960000,30.25960000,27.51110000,28.49090000,3211305.35800000,91773152.80736990,231147
1603929600000,2020-10-29 00:00:00,BNB/USDT,30.32950000,30.42720000,29.47000000,29.87020000,1977911.04000000,59517443.80816370,136168
1603843200000,2020-10-28 00:00:00,BNB/USDT,31.47300000,31.93750000,29.80000000,30.33380000,2208604.60900000,68301209.61437290,164283
1603756800000,2020-10-27 00:00:00,BNB/USDT,31.04360000,32.37880000,30.90000000,31.48260000,2889326.96800000,91337221.74993180,213681
1603670400000,2020-10-26 00:00:00,BNB/USDT,30.13420000,31.43000000,29.96000000,31.04670000,2648020.16500000,81440471.66157090,175463
1603584000000,2020-10-25 00:00:00,BNB/USDT,30.65220000,30.97260000,29.88050000,30.12800000,1486538.46900000,45200159.74822490,111546
1603497600000,2020-10-24 00:00:00,BNB/USDT,30.64610000,30.87810000,30.42430000,30.66390000,1625502.52400000,49794483.44654040,86612
1603411200000,2020-10-23 00:00:00,BNB/USDT,30.63340000,31.20000000,30.06520000,30.63770000,2025854.80100000,62169451.03847860,130516
1603324800000,2020-10-22 00:00:00,BNB/USDT,29.73550000,31.30000000,29.66550000,30.63960000,2830836.33700000,86720646.82318990,204132
1603238400000,2020-10-21 00:00:00,BNB/USDT,28.81310000,30.40740000,28.64060000,29.73290000,2663615.88900000,78865122.07201490,202279
1603152000000,2020-10-20 00:00:00,BNB/USDT,29.90430000,30.08920000,28.50000000,28.82270000,2583242.44000000,75672316.51136560,186067
1603065600000,2020-10-19 00:00:00,BNB/USDT,30.65680000,30.67660000,29.70020000,29.91070000,1752644.99900000,52880539.76013990,146817
1602979200000,2020-10-18 00:00:00,BNB/USDT,30.24230000,31.03540000,30.16500000,30.65930000,2267377.31700000,69506327.30622060,120261
1602892800000,2020-10-17 00:00:00,BNB/USDT,30.05100000,30.56400000,29.65210000,30.24140000,1854975.62300000,56046581.60836540,101191
1602806400000,2020-10-16 00:00:00,BNB/USDT,31.32560000,31.97980000,29.57050000,30.05160000,2971307.36700000,90779001.72612870,218994
1602720000000,2020-10-15 00:00:00,BNB/USDT,30.83800000,31.66630000,30.39900000,31.32560000,2684900.01400000,83441987.78785030,170840
1602633600000,2020-10-14 00:00:00,BNB/USDT,30.72560000,31.33000000,30.37330000,30.83800000,2472670.44900000,76148974.45063500,171589
1602547200000,2020-10-13 00:00:00,BNB/USDT,30.65030000,31.79990000,30.18700000,30.72560000,3337167.87700000,103376455.25591900,272993
1602460800000,2020-10-12 00:00:00,BNB/USDT,28.52000000,31.12990000,28.43380000,30.65030000,4364790.22100000,131244685.68158820,313690
1602374400000,2020-10-11 00:00:00,BNB/USDT,28.41000000,28.72000000,27.87600000,28.52710000,2329452.66600000,66060639.20725100,150757
1602288000000,2020-10-10 00:00:00,BNB/USDT,28.39800000,29.28140000,28.06660000,28.44140000,2405371.45700000,68983739.73955180,168004
1602201600000,2020-10-09 00:00:00,BNB/USDT,27.73420000,28.53680000,27.45480000,28.40760000,2590468.08300000,72830100.20340750,181950
1602115200000,2020-10-08 00:00:00,BNB/USDT,27.69310000,27.81530000,26.49990000,27.74240000,2476236.46100000,67563734.79173410,176594
1602028800000,2020-10-07 00:00:00,BNB/USDT,27.69070000,27.89650000,26.84010000,27.68980000,2059951.00700000,56522074.42199160,168923
1601942400000,2020-10-06 00:00:00,BNB/USDT,28.63300000,28.99000000,27.25000000,27.68120000,2811072.14500000,79233644.34728980,224718
1601856000000,2020-10-05 00:00:00,BNB/USDT,28.98320000,29.26650000,28.06870000,28.61580000,2268257.17100000,65226739.00450080,153121
1601769600000,2020-10-04 00:00:00,BNB/USDT,28.18720000,29.15000000,27.96580000,28.96680000,3102597.66000000,89029435.36271630,158215
1601683200000,2020-10-03 00:00:00,BNB/USDT,27.33380000,28.39970000,27.07010000,28.18670000,2946071.99200000,81824336.49150280,162910
1601596800000,2020-10-02 00:00:00,BNB/USDT,27.45830000,28.36330000,25.66520000,27.33690000,4141965.56600000,111875266.05067520,259960
1601510400000,2020-10-01 00:00:00,BNB/USDT,29.26960000,29.39270000,26.21110000,27.46730000,4045336.88200000,112775178.82404640,243313
1601424000000,2020-09-30 00:00:00,BNB/USDT,28.88140000,29.56460000,27.88130000,29.26560000,3106927.07700000,89130556.74273840,196831
1601337600000,2020-09-29 00:00:00,BNB/USDT,26.99690000,29.00000000,26.86000000,28.89460000,3642915.26800000,102019998.92127550,252789
1601251200000,2020-09-28 00:00:00,BNB/USDT,26.24350000,27.72000000,25.83130000,26.98550000,3220774.85000000,86081947.22340820,231333
1601164800000,2020-09-27 00:00:00,BNB/USDT,26.18850000,26.90000000,25.50120000,26.25100000,2555050.06200000,67081907.12454330,202771
1601078400000,2020-09-26 00:00:00,BNB/USDT,24.69250000,26.46280000,24.47500000,26.19980000,3124585.62100000,79408145.07995210,190682
1600992000000,2020-09-25 00:00:00,BNB/USDT,24.57490000,25.07990000,23.71110000,24.69240000,2826869.58900000,69263025.79303580,192283
1600905600000,2020-09-24 00:00:00,BNB/USDT,22.84480000,24.69990000,22.56610000,24.57450000,3284994.64100000,78161095.38819340,190772
1600819200000,2020-09-23 00:00:00,BNB/USDT,24.04680000,24.34370000,22.45140000,22.83310000,3134141.77400000,73949538.77212680,195891
1600732800000,2020-09-22 00:00:00,BNB/USDT,23.12730000,24.56500000,22.66660000,24.04680000,3289566.92300000,78154701.50567520,201274
1600646400000,2020-09-21 00:00:00,BNB/USDT,26.31670000,26.68000000,22.10000000,23.12320000,5251422.24300000,127147745.41469610,356722
1600560000000,2020-09-20 00:00:00,BNB/USDT,27.20350000,27.32000000,25.12470000,26.31600000,2854262.14500000,75280239.47780470,225459
1600473600000,2020-09-19 00:00:00,BNB/USDT,27.64140000,27.97700000,26.65910000,27.20350000,2431517.15000000,66209405.92737800,195270
1600387200000,2020-09-18 00:00:00,BNB/USDT,27.11060000,28.75000000,26.57080000,27.62900000,4243135.99900000,117188169.08344460,324521
1600300800000,2020-09-17 00:00:00,BNB/USDT,27.85390000,28.83000000,26.05000000,27.09500000,4620518.87400000,125923630.01926240,310389
1600214400000,2020-09-16 00:00:00,BNB/USDT,27.11480000,28.47240000,25.82000000,27.86950000,5777419.75200000,157849897.40358840,370735
1600128000000,2020-09-15 00:00:00,BNB/USDT,31.25460000,31.27800000,26.71230000,27.11810000,7931354.64600000,228427870.13849890,481264
1600041600000,2020-09-14 00:00:00,BNB/USDT,31.16560000,33.38880000,29.00000000,31.25230000,9039644.32000000,282868031.26554300,501957
1599955200000,2020-09-13 00:00:00,BNB/USDT,28.50440000,32.44010000,27.61000000,31.16560000,10646215.66000000,324162248.74074100,573503
1599868800000,2020-09-12 00:00:00,BNB/USDT,25.40000000,28.53050000,25.35750000,28.50500000,6538679.83000000,175807206.95354000,369608
1599782400000,2020-09-11 00:00:00,BNB/USDT,24.55790000,25.69690000,23.06770000,25.39900000,3622605.07000000,88276634.60726000,221036
1599696000000,2020-09-10 00:00:00,BNB/USDT,24.48470000,25.67000000,24.05680000,24.54890000,4199327.55000000,103978013.81316700,259800
1599609600000,2020-09-09 00:00:00,BNB/USDT,23.27450000,24.52010000,22.41390000,24.47160000,4016452.51000000,94841678.35523300,234896
1599523200000,2020-09-08 00:00:00,BNB/USDT,22.44280000,23.42000000,21.27390000,23.28370000,5158563.98000000,115741375.12774100,292313
1599436800000,2020-09-07 00:00:00,BNB/USDT,23.16120000,23.55450000,20.00000000,22.44260000,5454222.91000000,118861938.29512300,260044
1599350400000,2020-09-06 00:00:00,BNB/USDT,19.47370000,23.44180000,18.52830000,23.14200000,8105158.28000000,174973263.27727900,337899
1599264000000,2020-09-05 00:00:00,BNB/USDT,20.99950000,21.55390000,18.01100000,19.46980000,4589184.15000000,89956784.05099800,242523
1599177600000,2020-09-04 00:00:00,BNB/USDT,20.40270000,21.83000000,19.20000000,20.97120000,5306193.02000000,110033481.44478300,281421
1599091200000,2020-09-03 00:00:00,BNB/USDT,24.76530000,25.54000000,19.87650000,20.35920000,7231336.21000000,168929560.54791700,412590
1599004800000,2020-09-02 00:00:00,BNB/USDT,24.71010000,25.82620000,23.12150000,24.76520000,5879568.29000000,145283830.86060200,364240
1598918400000,2020-09-01 00:00:00,BNB/USDT,23.14810000,25.41000000,22.84000000,24.70280000,4442974.10000000,105724305.34885000,334047
1598832000000,2020-08-31 00:00:00,BNB/USDT,23.62500000,23.90000000,22.96700000,23.14770000,1767387.78000000,41283857.21209900,154231
1598745600000,2020-08-30 00:00:00,BNB/USDT,22.94410000,23.83000000,22.90000000,23.62080000,1908490.67000000,44494523.99908100,147500
1598659200000,2020-08-29 00:00:00,BNB/USDT,23.07830000,23.50000000,22.74160000,22.93980000,1854485.72000000,42979076.16169000,126196
1598572800000,2020-08-28 00:00:00,BNB/USDT,23.11270000,23.58460000,22.61580000,23.08110000,2545445.75000000,58714483.82945700,182294
1598486400000,2020-08-27 00:00:00,BNB/USDT,22.20050000,23.15070000,21.80640000,23.11270000,2927744.89000000,65738136.38320000,203573
1598400000000,2020-08-26 00:00:00,BNB/USDT,21.38810000,22.47430000,21.26510000,22.19990000,2500162.91000000,55294079.97560500,182142
1598313600000,2020-08-25 00:00:00,BNB/USDT,22.60160000,22.64150000,20.98050000,21.38820000,2271280.88000000,49614644.06229400,187634
1598227200000,2020-08-24 00:00:00,BNB/USDT,21.85750000,22.97460000,21.66550000,22.59530000,1877744.04000000,42095062.81541100,136433
1598140800000,2020-08-23 00:00:00,BNB/USDT,22.20100000,22.23480000,21.28410000,21.85550000,1618992.60000000,35416545.26905900,121599
1598054400000,2020-08-22 00:00:00,BNB/USDT,22.09940000,22.24640000,21.28140000,22.20440000,1892077.61000000,41544194.75796600,157860
1597968000000,2020-08-21 00:00:00,BNB/USDT,23.09090000,23.32000000,21.50000000,22.09880000,2493196.51000000,56307567.70116100,232840
1597881600000,2020-08-20 00:00:00,BNB/USDT,22.38170000,23.30000000,22.02650000,23.08880000,2246864.02000000,51194430.20334800,157488
1597795200000,2020-08-19 00:00:00,BNB/USDT,22.98020000,23.25000000,21.82190000,22.37610000,2128074.03000000,47918443.63508100,188657
1597708800000,2020-08-18 00:00:00,BNB/USDT,23.48680000,23.78000000,22.33300000,22.97050000,2531759.28000000,58722035.45027300,191028
1597622400000,2020-08-17 00:00:00,BNB/USDT,23.52910000,23.91000000,22.95840000,23.49610000,2423484.10000000,56563802.00373100,187349
1597536000000,2020-08-16 00:00:00,BNB/USDT,23.10450000,23.77900000,22.70000000,23.52900000,2705823.75000000,62902908.49140300,214925
1597449600000,2020-08-15 00:00:00,BNB/USDT,23.09660000,23.78840000,22.70000000,23.08810000,2752160.06000000,64002958.96440700,223662
1597363200000,2020-08-14 00:00:00,BNB/USDT,21.77510000,23.30190000,21.26000000,23.10470000,3820214.92000000,85961407.01490700,314892
1597276800000,2020-08-13 00:00:00,BNB/USDT,21.49190000,21.85600000,20.64000000,21.76670000,3079217.71000000,65454734.53975700,235761
1597190400000,2020-08-12 00:00:00,BNB/USDT,21.29930000,21.98200000,20.57100000,21.49190000,2455644.02000000,52586016.37716100,209891
1597104000000,2020-08-11 00:00:00,BNB/USDT,22.63690000,22.73060000,20.66000000,21.29020000,3211543.44000000,69760318.54425100,302096
1597017600000,2020-08-10 00:00:00,BNB/USDT,22.42240000,22.77000000,22.04620000,22.63690000,2108928.42000000,47454718.99540000,202648
1596931200000,2020-08-09 00:00:00,BNB/USDT,22.92300000,22.92330000,22.04620000,22.42200000,2112178.17000000,47551222.56580900,137880
1596844800000,2020-08-08 00:00:00,BNB/USDT,22.33230000,22.92410000,21.85710000,22.92340000,2408862.40000000,53994332.51848500,133785
1596758400000,2020-08-07 00:00:00,BNB/USDT,22.74880000,22.99990000,21.45150000,22.33230000,2770775.51000000,62149699.53783900,186909
1596672000000,2020-08-06 00:00:00,BNB/USDT,23.26850000,23.31500000,22.50000000,22.74870000,2442941.26000000,56050066.31906900,164421
1596585600000,2020-08-05 00:00:00,BNB/USDT,22.29670000,23.54000000,22.05660000,23.27280000,3698317.51000000,85353655.33313300,231204
1596499200000,2020-08-04 00:00:00,BNB/USDT,22.06220000,22.44330000,21.41000000,22.28180000,2393749.74000000,52776394.10313700,141793
