unix,date,symbol,open,high,low,close,Volume VET,Volume USDT,tradecount
1584316800000,2020-03-16 00:00:00,VET/USDT,0.002518,0.002550,0.001930,0.002260,1196333042,2685570.056790,50952
1584230400000,2020-03-15 00:00:00,VET/USDT,0.002541,0.002800,0.002418,0.002521,1020142590,2615784.064473,39558
1584144000000,2020-03-14 00:00:00,VET/USDT,0.002797,0.002836,0.002420,0.002534,666212684,1756913.581160,27622
1584057600000,2020-03-13 00:00:00,VET/USDT,0.002260,0.003130,0.001495,0.002799,1134318873,2769341.228579,46029
1583971200000,2020-03-12 00:00:00,VET/USDT,0.004468,0.004500,0.002139,0.002257,1654931084,5315454.024874,48971
1583884800000,2020-03-11 00:00:00,VET/USDT,0.004696,0.004754,0.004085,0.004462,561815797,2491685.238580,19282
1583798400000,2020-03-10 00:00:00,VET/USDT,0.004675,0.004935,0.004568,0.004687,617950429,2913792.516697,22864
1583712000000,2020-03-09 00:00:00,VET/USDT,0.004707,0.004892,0.004381,0.004676,1052693662,4885872.241283,28961
1583625600000,2020-03-08 00:00:00,VET/USDT,0.005799,0.005803,0.004625,0.004708,676902138,3550533.098254,21478
1583539200000,2020-03-07 00:00:00,VET/USDT,0.006149,0.006190,0.005665,0.005800,327754485,1942262.222627,13606
1583452800000,2020-03-06 00:00:00,VET/USDT,0.006131,0.006201,0.005980,0.006146,289371283,1767777.743061,12082
1583366400000,2020-03-05 00:00:00,VET/USDT,0.006044,0.006331,0.006043,0.006128,366060618,2261167.674685,13703
1583280000000,2020-03-04 00:00:00,VET/USDT,0.005772,0.006150,0.005721,0.006043,363791076,2182517.576650,14395
1583193600000,2020-03-03 00:00:00,VET/USDT,0.005840,0.005862,0.005610,0.005778,274892124,1573219.428399,11812
1583107200000,2020-03-02 00:00:00,VET/USDT,0.005426,0.005866,0.005390,0.005837,336034960,1909094.078263,12377
1583020800000,2020-03-01 00:00:00,VET/USDT,0.005621,0.005783,0.005345,0.005426,314611479,1758150.349155,14026
1582934400000,2020-02-29 00:00:00,VET/USDT,0.005758,0.005879,0.005611,0.005621,232126380,1337309.178597,11431
1582848000000,2020-02-28 00:00:00,VET/USDT,0.005798,0.005911,0.005339,0.005756,245865972,1387633.561255,13257
1582761600000,2020-02-27 00:00:00,VET/USDT,0.005568,0.005960,0.005177,0.005791,370484703,2080358.611918,16999
1582675200000,2020-02-26 00:00:00,VET/USDT,0.006210,0.006279,0.005342,0.005567,556130476,3174713.797432,26288
1582588800000,2020-02-25 00:00:00,VET/USDT,0.006725,0.006738,0.006104,0.006209,493649362,3170150.008900,30346
1582502400000,2020-02-24 00:00:00,VET/USDT,0.006961,0.007333,0.006610,0.006727,705960893,4927011.879827,41312
1582416000000,2020-02-23 00:00:00,VET/USDT,0.006605,0.006991,0.006601,0.006966,247657586,1687633.084367,12948
1582329600000,2020-02-22 00:00:00,VET/USDT,0.006637,0.006687,0.006441,0.006610,205501511,1351658.024658,11671
1582243200000,2020-02-21 00:00:00,VET/USDT,0.006497,0.006843,0.006453,0.006636,350534510,2340546.753434,16479
1582156800000,2020-02-20 00:00:00,VET/USDT,0.006481,0.006604,0.006349,0.006501,356250724,2302133.939884,17641
1582070400000,2020-02-19 00:00:00,VET/USDT,0.007063,0.007300,0.006120,0.006481,602594708,4142028.478091,24796
1581984000000,2020-02-18 00:00:00,VET/USDT,0.006753,0.007262,0.006621,0.007060,879597838,6109290.744524,32846
1581897600000,2020-02-17 00:00:00,VET/USDT,0.007096,0.007144,0.006255,0.006750,628630815,4241553.979520,26841
1581811200000,2020-02-16 00:00:00,VET/USDT,0.007478,0.007681,0.006410,0.007102,853356048,6119140.846718,33661
1581724800000,2020-02-15 00:00:00,VET/USDT,0.008308,0.008460,0.007233,0.007479,997860937,7903307.093271,36139
1581638400000,2020-02-14 00:00:00,VET/USDT,0.007720,0.008470,0.007683,0.008301,630576333,5117827.438586,22614
