unix,date,symbol,open,high,low,close,Volume XTZ,Volume USDT,tradecount
1584748800000,2020-03-21 00:00:00,XTZ/USDT,1.686,1.766,1.583,1.664,19456618.9,32480287.2212,128904
1584662400000,2020-03-20 00:00:00,XTZ/USDT,1.631,1.886,1.480,1.685,36026393.2,61975833.8504,246596
1584576000000,2020-03-19 00:00:00,XTZ/USDT,1.402,1.746,1.360,1.631,33309459.0,52009055.3096,242054
1584489600000,2020-03-18 00:00:00,XTZ/USDT,1.364,1.426,1.285,1.401,16965478.7,22986342.1767,117553
1584403200000,2020-03-17 00:00:00,XTZ/USDT,1.327,1.483,1.288,1.365,27664203.2,38928670.8486,178735
1584316800000,2020-03-16 00:00:00,XTZ/USDT,1.546,1.548,1.125,1.325,34913103.2,45441395.9992,173622
1584230400000,2020-03-15 00:00:00,XTZ/USDT,1.588,1.771,1.427,1.546,21736331.6,34535781.0789,140784
1584144000000,2020-03-14 00:00:00,XTZ/USDT,1.787,1.843,1.538,1.587,23405541.3,39616883.4629,154215
1584057600000,2020-03-13 00:00:00,XTZ/USDT,1.330,1.946,0.931,1.787,60715542.6,90240431.0335,382089
1583971200000,2020-03-12 00:00:00,XTZ/USDT,2.512,2.526,1.256,1.330,59519672.6,108477510.8535,340741
1583884800000,2020-03-11 00:00:00,XTZ/USDT,2.595,2.686,2.293,2.512,24728146.5,61745853.4081,178116
1583798400000,2020-03-10 00:00:00,XTZ/USDT,2.543,2.750,2.479,2.595,32170925.9,83830703.2157,213278
1583712000000,2020-03-09 00:00:00,XTZ/USDT,2.596,2.672,2.264,2.543,33047657.9,81178760.1854,203845
1583625600000,2020-03-08 00:00:00,XTZ/USDT,2.990,2.992,2.555,2.596,26392110.6,73454476.5750,176960
1583539200000,2020-03-07 00:00:00,XTZ/USDT,3.180,3.267,2.976,2.990,17954995.2,56243923.4312,146326
1583452800000,2020-03-06 00:00:00,XTZ/USDT,3.095,3.233,3.036,3.180,17182484.2,53899498.7305,138585
1583366400000,2020-03-05 00:00:00,XTZ/USDT,3.103,3.310,3.015,3.091,25379607.3,80815753.4536,157170
1583280000000,2020-03-04 00:00:00,XTZ/USDT,2.763,3.104,2.731,3.103,16733976.8,48405955.1495,100137
1583193600000,2020-03-03 00:00:00,XTZ/USDT,2.803,2.825,2.635,2.763,13269974.3,36236543.6784,92324
1583107200000,2020-03-02 00:00:00,XTZ/USDT,2.620,2.895,2.550,2.803,13510231.9,37180875.0863,93657
1583020800000,2020-03-01 00:00:00,XTZ/USDT,2.737,2.853,2.570,2.618,12509080.6,33649799.5032,99055
1582934400000,2020-02-29 00:00:00,XTZ/USDT,2.788,2.998,2.730,2.736,11771894.9,33756780.4025,121974
1582848000000,2020-02-28 00:00:00,XTZ/USDT,2.804,2.911,2.551,2.788,13284215.3,36675124.3882,118674
1582761600000,2020-02-27 00:00:00,XTZ/USDT,2.757,3.003,2.550,2.805,20257266.0,56758425.6638,160898
1582675200000,2020-02-26 00:00:00,XTZ/USDT,2.810,2.990,2.531,2.758,31069621.0,84697694.6292,209190
1582588800000,2020-02-25 00:00:00,XTZ/USDT,3.185,3.200,2.707,2.809,18231825.5,53052235.2710,140902
1582502400000,2020-02-24 00:00:00,XTZ/USDT,3.526,3.539,2.958,3.186,15321878.4,49276326.3297,137680
1582416000000,2020-02-23 00:00:00,XTZ/USDT,3.311,3.607,3.305,3.526,8964970.9,31171464.4004,106405
1582329600000,2020-02-22 00:00:00,XTZ/USDT,3.479,3.670,3.244,3.310,10973462.7,37282969.0129,132292
1582243200000,2020-02-21 00:00:00,XTZ/USDT,3.608,3.765,3.382,3.479,11714651.3,42477520.4147,107115
1582156800000,2020-02-20 00:00:00,XTZ/USDT,3.547,3.877,3.444,3.609,18773735.7,68242779.8257,192657
1582070400000,2020-02-19 00:00:00,XTZ/USDT,3.440,3.950,3.342,3.545,15907518.7,58357721.6647,192655
1581984000000,2020-02-18 00:00:00,XTZ/USDT,3.165,3.564,3.098,3.440,11171494.5,37270094.1529,204784
1581897600000,2020-02-17 00:00:00,XTZ/USDT,3.243,3.253,2.757,3.163,11700445.4,35079481.9170,191321
1581811200000,2020-02-16 00:00:00,XTZ/USDT,3.205,3.308,2.730,3.245,9401679.8,29039009.7832,87968
1581724800000,2020-02-15 00:00:00,XTZ/USDT,3.490,3.565,2.983,3.207,10762495.8,35263000.5250,100696
1581638400000,2020-02-14 00:00:00,XTZ/USDT,3.130,3.562,3.052,3.490,9817208.5,33014534.2243,103739
1581552000000,2020-02-13 00:00:00,XTZ/USDT,3.314,3.397,2.871,3.132,10633209.6,33671389.8830,120300
1581465600000,2020-02-12 00:00:00,XTZ/USDT,2.918,3.620,2.918,3.313,12871362.1,42387757.9671,140136
1581379200000,2020-02-11 00:00:00,XTZ/USDT,2.632,2.974,2.563,2.918,7276609.8,20212435.3948,113362
1581292800000,2020-02-10 00:00:00,XTZ/USDT,2.650,2.728,2.457,2.632,8869747.8,23279408.2374,120352
1581206400000,2020-02-09 00:00:00,XTZ/USDT,2.291,2.750,2.283,2.648,11107625.1,28253564.2087,121102
1581120000000,2020-02-08 00:00:00,XTZ/USDT,2.196,2.324,2.010,2.291,3605091.1,7882490.5648,55759
1581033600000,2020-02-07 00:00:00,XTZ/USDT,2.177,2.297,2.172,2.195,2132892.7,4716329.9472,41858
1580947200000,2020-02-06 00:00:00,XTZ/USDT,2.182,2.231,2.122,2.177,1622030.8,3549298.7056,30187
