pair,cmo_period,oversold_value,overbought_value,entry_size,poloniex_period,starting_capital,final_equity,net_profit,max_drawdown,sharpe_ratio,sortino_ratio,alpha,beta,fees_paid,starting_capital,final_benchmark_equity,final_benchmark_profit,benchmark_max_drawdown,longs,sells,shorts,covers,total_trades
AMP_USDT,10,-50,50,3.0,14400,10,11.947157877655727,1.9471578776557266,-61.234672235432,0.3346112131029892,0.519502848047183,-0.052697013506324435,0.5920464002674036,0.09993722999999999,10,17.64787365677062,7.647873656770621,-67.76107977265599,13,13,0,0,26
AMP_USDT,10,-50,50,3.5,14400,10,11.090410248793262,1.0904102487932619,-54.02609117359432,0.27598679812560634,0.42000069297624115,-0.07224401274497774,0.5169573053594846,0.09761493999999998,10,17.64787365677062,7.647873656770621,-67.76107977265599,11,11,0,0,22
AMP_USDT,10,-50,50,4.0,14400,10,11.867726808639516,1.8677268086395156,-59.7307947316086,0.3229535667616636,0.49935369845593514,-0.05680891744063138,0.5652490132656834,0.11233783,10,17.64787365677062,7.647873656770621,-67.76107977265599,11,11,0,0,22
AMP_USDT,10,-50,50,4.5,14400,10,11.206105540660694,1.206105540660694,-45.86258282532339,0.2718481081254347,0.4172159583349652,-0.06801610626372505,0.4836178814874273,0.10275974000000002,10,17.64787365677062,7.647873656770621,-67.76107977265599,9,9,0,0,18
AMP_USDT,10,-50,50,5.0,14400,10,11.87176767118046,1.8717676711804607,-49.39853557886561,0.3016197417436609,0.4534493693474689,-0.05449502258139873,0.4694380010290135,0.11484288000000001,10,17.64787365677062,7.647873656770621,-67.76107977265599,9,9,0,0,18
AMP_USDT,7,-50,50,1.0,7200,10,22.32491444987458,12.32491444987458,-56.09156862135548,0.4391536065977983,0.7034860781051103,0.04631562571606922,0.5256379522765828,0.34042662999999995,10,17.64787365677062,7.647873656770621,-67.8866028167204,130,130,0,0,260
AMP_USDT,7,-50,50,1.5,7200,10,18.169765287092794,8.169765287092794,-55.94063183529296,0.37310575163388304,0.5927056432092508,0.026337136686621517,0.4778148559388011,0.41522623999999986,10,17.64787365677062,7.647873656770621,-67.8866028167204,108,108,0,0,216
AMP_USDT,7,-50,50,2.0,7200,10,18.805729517383302,8.805729517383302,-58.110111613515144,0.38344603063604804,0.6107289756906102,0.030484957451981296,0.4946886693209305,0.5110223000000005,10,17.64787365677062,7.647873656770621,-67.8866028167204,100,100,0,0,200
AMP_USDT,7,-50,50,2.5,7200,10,15.55895173475904,5.558951734759038,-58.774440450499746,0.31962048072176974,0.5062392998891467,0.008322337014127539,0.4920376106913794,0.5569587499999995,10,17.64787365677062,7.647873656770621,-67.8866028167204,88,88,0,0,176
AMP_USDT,7,-50,50,3.0,7200,10,13.007650032779582,3.00765003277958,-55.790470814591146,0.2544857900063015,0.39816303561524674,-0.013460190471707652,0.4617179532323466,0.57376564,10,17.64787365677062,7.647873656770621,-67.8866028167204,76,76,0,0,152
